,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry
71,600127.SH,金健米业,4,20200402,8.32,8.97,8.0,8.97,8.15,0.82,10.0613,2566539,2190602.762,农业综合
72,603997.SH,继峰股份,5,20200403,10.56,10.92,10.52,10.92,9.93,0.99,9.9698,635334,687673.041,汽车配件
73,600127.SH,金健米业,5,20200403,8.93,9.87,8.5,9.87,8.97,0.9,10.0334,2451772,2299663.51,农业综合
74,600127.SH,金健米业,6,20200407,9.75,10.86,9.4,10.86,9.87,0.99,10.0304,1614595,1661434.624,农业综合
75,603997.SH,继峰股份,6,20200407,10.89,12.01,10.84,12.01,10.92,1.09,9.9817,602095,700921.521,汽车配件
76,000662.SZ,*ST天夏,4,20200408,5.35,5.37,4.91,5.37,4.88,0.49,10.041,2348044,1228509.709,软件服务
77,000908.SZ,景峰医药,4,20200409,5.27,5.27,5.2,5.27,4.79,0.48,10.0209,1854475,977066.364,化学制药
78,600540.SH,新赛股份,4,20200409,6.06,6.06,5.56,6.06,5.51,0.55,9.9819,1281919,765899.617,种植业
79,603067.SH,振华股份,4,20200409,7.0,7.58,6.9,7.58,6.89,0.69,10.0145,371557,272536.445,化工原料
80,000889.SZ,中嘉博创,4,20200410,14.4,14.4,13.71,14.4,13.09,1.31,10.0076,1069625,1518836.639,通信设备
81,002537.SZ,海联金汇,4,20200410,7.45,7.45,7.26,7.45,6.77,0.68,10.0443,1569958,1168634.651,汽车整车
82,300002.SZ,神州泰岳,4,20200410,5.29,5.29,5.29,5.29,4.81,0.48,9.9792,166610,88136.758,软件服务
83,000663.SZ,*ST永林,2,20200413,5.15,5.15,4.68,5.15,4.68,0.47,10.0427,511013,256021.214,林业
84,600126.SH,杭钢股份,2,20200413,8.13,8.71,8.07,8.71,7.92,0.79,9.9747,747446,634572.914,普钢
85,300049.SZ,福瑞股份,2,20200413,8.88,9.45,8.85,9.45,8.59,0.86,10.0116,85752,78952.295,医疗保健
86,600829.SH,人民同泰,2,20200413,8.36,8.82,8.3,8.82,8.02,0.8,9.9751,470823,405992.433,医药商业
87,300452.SZ,山河药辅,2,20200413,19.04,20.94,18.75,20.94,19.04,1.9,9.979,203403,414774.964,化学制药
88,603991.SH,至正股份,2,20200413,27.3,28.06,26.81,28.06,25.51,2.55,9.9961,59643,166096.418,塑料
89,300452.SZ,山河药辅,3,20200414,21.51,23.03,20.03,23.03,20.94,2.09,9.9809,247439,542252.241,化学制药
90,002603.SZ,以岭药业,3,20200415,33.44,34.45,32.53,34.45,31.32,3.13,9.9936,572529,1937864.142,中成药
91,002603.SZ,以岭药业,4,20200416,37.8,37.9,37.0,37.9,34.45,3.45,10.0145,279288,1052680.071,中成药
92,600268.SH,国电南自,4,20200417,9.34,9.34,8.9,9.34,8.49,0.85,10.0118,934874,861339.666,电气设备
93,600268.SH,国电南自,5,20200420,9.6,10.27,9.33,10.27,9.34,0.93,9.9572,1617937,1604115.067,电气设备
94,600268.SH,国电南自,6,20200421,10.79,11.3,9.66,11.3,10.27,1.03,10.0292,1651467,1728452.87,电气设备
95,600268.SH,国电南自,7,20200422,11.0,12.43,10.81,12.43,11.3,1.13,10.0,1410827,1685216.153,电气设备
96,002480.SZ,新筑股份,5,20200423,7.7,7.7,7.7,7.7,7.0,0.7,10.0,26417,20341.105,机械基件
97,000019.SZ,深粮控股,5,20200424,11.33,11.73,10.88,11.73,10.66,1.07,10.0375,1452403,1657649.578,其他商业
98,603577.SH,汇金通,2,20200427,15.95,15.95,15.35,15.95,14.5,1.45,10.0,182445,290351.679,钢加工
99,688318.SH,财富趋势,2,20200427,208.18,239.6,199.13,201.3,107.41,93.89,87.4127,111572,2368067.509,软件服务
100,002498.SZ,汉缆股份,2,20200427,4.6,4.84,4.49,4.84,4.4,0.44,10.0,993411,468890.921,电气设备
101,000048.SZ,京基智农,2,20200427,27.38,28.93,27.03,28.93,26.3,2.63,10.0,83477,239044.74,饲料
102,600053.SH,九鼎投资,2,20200428,29.04,29.04,28.62,29.04,26.4,2.64,10.0,120206,349005.721,多元金融
103,000609.SZ,中迪投资,2,20200428,5.43,5.43,5.43,5.43,4.94,0.49,9.919,78019,42364.745,区域地产
104,000068.SZ,华控赛格,2,20200428,3.91,3.91,3.81,3.91,3.55,0.36,10.1408,656425,256385.534,环境保护
105,300688.SZ,创业黑马,2,20200428,29.0,29.0,28.5,29.0,26.36,2.64,10.0152,122220,354075.142,综合类
106,000609.SZ,中迪投资,3,20200429,5.6,5.97,5.52,5.97,5.43,0.54,9.9448,829994,484526.653,区域地产
107,000609.SZ,中迪投资,4,20200430,5.97,6.57,5.7,6.57,5.97,0.6,10.0503,610585,375085.811,区域地产
108,688365.SH,光云科技,5,20200506,41.8,58.88,39.5,52.23,43.0,9.23,21.4651,215122,959231.242,软件服务
109,000609.SZ,中迪投资,5,20200506,7.23,7.23,7.15,7.23,6.57,0.66,10.0457,250505,181074.589,区域地产
110,300576.SZ,容大感光,3,20200507,61.23,61.23,57.11,61.23,55.66,5.57,10.0072,271742,1644550.219,染料涂料
111,002980.SZ,华盛昌,3,20200507,40.11,45.83,39.2,45.83,41.66,4.17,10.0096,162292,681725.574,电器仪表
112,600658.SH,电子城,3,20200507,5.75,5.85,5.65,5.85,5.32,0.53,9.9624,565551,328893.02,园区开发
0,002980.SZ,华盛昌,4,20200508,45.98,50.41,45.0,50.41,45.83,4.58,9.9935,176735,860751.64,电器仪表
1,600359.SH,新农开发,4,20200511,8.55,9.55,8.53,9.55,8.68,0.87,10.023,842930,787151.281,农业综合
2,002046.SZ,国机精工,4,20200511,8.0,8.15,7.87,8.15,7.41,0.74,9.9865,130932,105535.227,机械基件
3,002046.SZ,国机精工,5,20200512,8.29,8.97,8.22,8.97,8.15,0.82,10.0613,697183,605165.531,机械基件
4,600359.SH,新农开发,5,20200512,9.27,10.51,9.0,10.51,9.55,0.96,10.0524,1379763,1307428.485,农业综合
5,002046.SZ,国机精工,6,20200513,9.38,9.87,9.33,9.87,8.97,0.9,10.0334,606043,586923.958,机械基件
6,002046.SZ,国机精工,7,20200514,10.29,10.86,10.05,10.86,9.87,0.99,10.0304,853133,907925.216,机械基件
7,002046.SZ,国机精工,8,20200515,11.04,11.95,10.22,11.95,10.86,1.09,10.0368,802022,889105.119,机械基件
8,603696.SH,安记食品,5,20200518,14.58,15.88,14.58,15.88,14.44,1.44,9.9723,388300,592546.136,食品
9,603696.SH,安记食品,6,20200519,15.58,17.47,14.45,17.47,15.88,1.59,10.0126,469932,751407.055,食品
10,603929.SH,亚翔集成,5,20200520,22.36,22.36,21.51,22.36,20.33,2.03,9.9852,341100,761497.16,装修装饰
11,601778.SH,晶科科技,4,20200521,7.61,7.61,7.61,7.61,6.92,0.69,9.9711,12855,9782.838,新型电力
12,601778.SH,晶科科技,5,20200522,8.37,8.37,8.37,8.37,7.61,0.76,9.9869,174961,146442.776,新型电力
13,000551.SZ,创元科技,4,20200525,10.5,10.99,10.2,10.99,9.99,1.0,10.01,594648,641025.585,专用机械
14,000551.SZ,创元科技,5,20200526,11.42,12.09,11.3,12.09,10.99,1.1,10.0091,677918,798777.699,专用机械
15,002338.SZ,奥普光电,4,20200527,23.56,23.56,23.0,23.56,21.42,2.14,9.9907,212005,498834.27,电器仪表
16,300367.SZ,ST网力,4,20200527,3.98,3.98,3.98,3.98,3.62,0.36,9.9448,49928,19871.503,IT设备
17,300367.SZ,ST网力,5,20200528,4.38,4.38,4.33,4.38,3.98,0.4,10.0503,1116793,489106.037,IT设备
18,603969.SH,银龙股份,3,20200529,4.64,4.86,4.58,4.86,4.42,0.44,9.9548,481851,228994.383,其他建材
19,000567.SZ,海德股份,3,20200529,11.01,11.44,11.01,11.44,10.4,1.04,10.0,117433,132295.877,多元金融
20,603969.SH,银龙股份,4,20200601,5.35,5.35,5.34,5.35,4.86,0.49,10.0823,241770,129347.101,其他建材
21,000567.SZ,海德股份,4,20200601,12.58,12.58,12.36,12.58,11.44,1.14,9.965,137004,172323.436,多元金融
22,000567.SZ,海德股份,5,20200602,13.84,13.84,13.84,13.84,12.58,1.26,10.0159,24077,33323.384,多元金融
23,603969.SH,银龙股份,5,20200602,5.89,5.89,5.89,5.89,5.35,0.54,10.0935,62128,36593.769,其他建材
24,000567.SZ,海德股份,6,20200603,14.69,15.22,14.5,15.22,13.84,1.38,9.9711,881725,1327567.656,多元金融
25,002071.SZ,*ST长城,6,20200604,2.9,3.33,2.89,3.33,3.03,0.3,9.901,864404,275344.908,影视音像
26,002103.SZ,广博股份,6,20200604,7.9,8.55,7.4,8.55,7.77,0.78,10.0386,1173891,949930.855,文教休闲
27,603277.SH,银都股份,5,20200605,14.32,14.32,14.22,14.32,13.02,1.3,9.9846,321662,460604.689,专用机械
28,600415.SH,小商品城,5,20200605,5.57,5.57,5.57,5.57,5.06,0.51,10.0791,188703,105108.061,商品城
29,603906.SH,龙蟠科技,3,20200608,13.11,13.11,12.88,13.11,11.92,1.19,9.9832,184465,241696.086,化工原料
30,603353.SH,和顺石油,3,20200608,41.15,41.15,41.15,41.15,37.41,3.74,9.9973,9375,38578.495,石油贸易
31,603353.SH,和顺石油,4,20200609,45.27,45.27,42.5,45.27,41.15,4.12,10.0122,131647,583277.186,石油贸易
32,002612.SZ,朗姿股份,3,20200610,10.97,11.09,10.61,11.09,10.08,1.01,10.0198,392809,433502.634,服饰
33,002612.SZ,朗姿股份,4,20200611,11.97,12.2,11.97,12.2,11.09,1.11,10.009,130879,158806.017,服饰
34,600859.SH,王府井,4,20200612,35.46,36.44,34.48,36.44,33.13,3.31,9.9909,312973,1120906.861,百货
35,600859.SH,王府井,5,20200615,38.7,40.08,38.0,40.08,36.44,3.64,9.989,416365,1654780.027,百货
36,300246.SZ,宝莱特,4,20200616,31.51,33.37,31.01,33.37,30.34,3.03,9.9868,126545,407633.279,医疗保健
37,300485.SZ,赛升药业,4,20200616,25.96,26.61,24.5,26.61,24.19,2.42,10.0041,895516,2306178.188,生物制药
38,300246.SZ,宝莱特,5,20200617,36.59,36.71,36.13,36.71,33.37,3.34,10.009,35748,131058.077,医疗保健
39,002425.SZ,凯撒文化,5,20200618,15.02,15.02,15.02,15.02,13.65,1.37,10.0366,54136,81312.572,互联网
40,002425.SZ,凯撒文化,6,20200619,16.52,16.52,15.69,16.52,15.02,1.5,9.9867,2829146,4628498.893,互联网
41,002909.SZ,集泰股份,3,20200622,10.72,11.3,10.72,11.3,10.27,1.03,10.0292,119701,134151.101,化工原料
42,600318.SH,新力金融,3,20200623,11.0,11.7,10.96,11.7,10.64,1.06,9.9624,1235237,1424023.759,多元金融
43,600318.SH,新力金融,4,20200624,12.49,12.87,12.14,12.87,11.7,1.17,10.0,1028735,1310895.642,多元金融
44,300612.SZ,宣亚国际,3,20200629,24.2,27.37,23.14,27.37,24.88,2.49,10.008,141559,361238.503,广告包装
45,300612.SZ,宣亚国际,4,20200630,27.0,30.11,26.2,30.11,27.37,2.74,10.011,114035,331611.291,广告包装
46,002740.SZ,爱迪尔,4,20200701,7.14,7.14,6.58,7.14,6.49,0.65,10.0154,811257,565607.52,服饰
47,300464.SZ,星徽精密,4,20200701,14.49,14.49,14.49,14.49,13.17,1.32,10.0228,23170,33573.387,机械基件
48,300464.SZ,星徽精密,5,20200702,15.94,15.94,15.94,15.94,14.49,1.45,10.0069,51921,82762.871,机械基件
49,002740.SZ,爱迪尔,5,20200702,7.46,7.85,6.6,7.85,7.14,0.71,9.944,743464,549093.868,服饰
50,002740.SZ,爱迪尔,6,20200703,8.36,8.64,8.1,8.64,7.85,0.79,10.0637,373457,315980.237,服饰
51,300464.SZ,星徽精密,6,20200703,17.53,17.53,16.01,17.53,15.94,1.59,9.9749,377585,660358.75,机械基件
52,002740.SZ,爱迪尔,7,20200706,9.08,9.5,8.78,9.5,8.64,0.86,9.9537,644281,590780.381,服饰
53,300464.SZ,星徽精密,7,20200706,18.98,19.28,18.38,19.28,17.53,1.75,9.9829,268208,512306.974,机械基件
54,300464.SZ,星徽精密,8,20200707,21.21,21.21,21.1,21.21,19.28,1.93,10.0104,103188,218852.779,机械基件
55,300464.SZ,星徽精密,9,20200708,23.33,23.33,22.2,23.33,21.21,2.12,9.9953,171004,397055.196,机械基件
56,300464.SZ,星徽精密,10,20200709,24.49,25.66,23.6,25.66,23.33,2.33,9.9871,336850,827422.145,机械基件
57,000698.SZ,沈阳化工,7,20200710,6.01,6.01,5.4,6.01,5.46,0.55,10.0733,1127472,668586.993,化工原料
58,600827.SH,百联股份,7,20200710,28.0,29.01,27.0,29.01,26.37,2.64,10.0114,1131056,3205725.434,超市连锁
59,000698.SZ,沈阳化工,8,20200713,6.61,6.61,6.4,6.61,6.01,0.6,9.9834,584738,386162.697,化工原料
60,000698.SZ,沈阳化工,9,20200714,6.88,7.27,6.61,7.27,6.61,0.66,9.9849,1671358,1183548.718,化工原料
61,000698.SZ,沈阳化工,10,20200715,8.0,8.0,8.0,8.0,7.27,0.73,10.0413,150468,120374.512,化工原料
62,603488.SH,展鹏科技,5,20200716,10.33,10.33,9.55,10.33,9.39,0.94,10.0106,586921,591985.724,电气设备
63,000524.SZ,岭南控股,5,20200717,11.12,11.12,11.12,11.12,10.11,1.01,9.9901,120854,134389.725,酒店餐饮
64,000421.SZ,南京公用,5,20200720,7.1,7.41,7.0,7.41,6.74,0.67,9.9407,237427,173462.671,供气供热
0,000421.SZ,南京公用,6,20200721,8.15,8.15,7.5,8.15,7.41,0.74,9.9865,1142225,909740.524,供气供热
1,600178.SH,东安动力,4,20200722,7.41,7.72,7.11,7.72,7.02,0.7,9.9715,248425,186218.572,汽车配件
2,600178.SH,东安动力,5,20200723,8.49,8.49,8.49,8.49,7.72,0.77,9.9741,32603,27680.21,汽车配件
3,600178.SH,东安动力,6,20200724,9.34,9.34,9.3,9.34,8.49,0.85,10.0118,450207,420489.054,汽车配件
4,603488.SH,展鹏科技,3,20200727,12.54,12.54,12.4,12.54,11.4,1.14,10.0,143540,179966.24,电气设备
5,000411.SZ,英特集团,3,20200728,17.04,17.04,16.45,17.04,15.49,1.55,10.0065,300914,512105.675,医药商业
6,000411.SZ,英特集团,4,20200729,17.52,18.74,17.36,18.74,17.04,1.7,9.9765,134276,241647.714,医药商业
7,000411.SZ,英特集团,5,20200730,20.61,20.61,20.61,20.61,18.74,1.87,9.9787,11546,23797.377,医药商业
8,000411.SZ,英特集团,6,20200731,22.67,22.67,22.03,22.67,20.61,2.06,9.9951,161595,365859.755,医药商业
9,000411.SZ,英特集团,7,20200803,24.8,24.94,24.02,24.94,22.67,2.27,10.0132,164965,409403.012,医药商业
10,002625.SZ,光启技术,7,20200804,23.87,23.87,23.87,23.87,21.7,2.17,10.0,25506,60883.418,汽车配件
11,002625.SZ,光启技术,8,20200805,26.26,26.26,26.26,26.26,23.87,2.39,10.0126,67549,177383.7,汽车配件
12,000828.SZ,东莞控股,6,20200806,13.0,13.75,12.25,13.75,12.5,1.25,10.0,1232577,1610947.039,路桥
13,002151.SZ,北斗星通,5,20200807,74.0,74.88,70.0,74.88,68.07,6.81,10.0044,810281,5953100.266,通信设备
14,300099.SZ,精准信息,5,20200807,10.33,10.33,10.33,10.33,9.39,0.94,10.0106,44959,46443.525,电器仪表
15,300099.SZ,精准信息,6,20200810,11.36,11.36,11.2,11.36,10.33,1.03,9.971,1519089,1724737.786,电器仪表
16,002417.SZ,深南股份,4,20200811,10.33,11.36,10.05,11.36,10.33,1.03,9.971,516079,569820.243,软件服务
17,002417.SZ,深南股份,5,20200812,11.89,12.5,10.55,12.5,11.36,1.14,10.0352,1294008,1524296.401,软件服务
18,002506.SZ,协鑫集成,4,20200813,5.5,5.73,5.49,5.73,5.21,0.52,9.9808,3875052,2179754.366,电气设备
19,300278.SZ,华昌达,4,20200814,6.28,6.4,5.8,6.4,5.82,0.58,9.9656,733126,454169.586,专用机械
20,300278.SZ,华昌达,5,20200817,6.64,7.04,6.03,7.04,6.4,0.64,10.0,1455321,975155.225,专用机械
21,002108.SZ,沧州明珠,5,20200818,6.09,6.09,6.09,6.09,5.54,0.55,9.9278,125391,76363.271,塑料
22,002108.SZ,沧州明珠,6,20200819,6.7,6.7,6.6,6.7,6.09,0.61,10.0164,1545743,1035468.87,塑料
23,600589.SH,广东榕泰,3,20200820,5.13,5.69,4.91,5.69,5.17,0.52,10.058,1003350,542009.121,塑料
24,000993.SZ,闽东电力,3,20200821,8.5,9.04,8.39,9.04,8.22,0.82,9.9757,853370,752153.121,水力发电
25,300313.SZ,天山生物,3,20200821,7.0,7.76,6.74,7.76,7.05,0.71,10.0709,329316,245313.52,农业综合
26,300313.SZ,天山生物,5,20200824,7.99,9.31,7.8,9.31,7.76,1.55,19.9742,275266,239978.052,农业综合
27,300313.SZ,天山生物,7,20200825,10.2,11.17,10.07,11.17,9.31,1.86,19.9785,317937,345748.007,农业综合
28,300313.SZ,天山生物,9,20200826,12.0,13.4,10.53,13.4,11.17,2.23,19.9642,521667,644473.844,农业综合
29,300313.SZ,天山生物,11,20200827,12.39,16.08,11.53,16.08,13.4,2.68,20.0,576813,830882.761,农业综合
30,300100.SZ,双林股份,4,20200828,9.13,9.13,8.82,9.13,7.61,1.52,19.9737,622487,567603.937,汽车服务
31,600983.SH,惠而浦,4,20200828,8.43,8.43,8.06,8.43,7.66,0.77,10.0522,177360,149081.31,家用电器
32,000517.SZ,荣安地产,3,20200831,3.6,3.6,3.6,3.6,3.27,0.33,10.0917,284119,102282.879,区域地产
33,002315.SZ,焦点科技,3,20200831,21.0,21.73,20.55,21.73,19.75,1.98,10.0253,104686,224299.077,互联网
34,300337.SZ,银邦股份,4,20200901,6.5,7.14,6.4,7.14,5.95,1.19,20.0,1370693,949922.718,铝
35,300313.SZ,天山生物,13,20200902,17.35,19.3,16.79,19.3,16.08,3.22,20.0249,378997,687529.116,农业综合
36,300313.SZ,天山生物,15,20200903,19.3,23.16,18.51,23.16,19.3,3.86,20.0,671737,1401383.715,农业综合
37,300301.SZ,长方集团,6,20200904,5.0,5.77,4.88,5.77,4.81,0.96,19.9584,1654821,906643.067,半导体
38,300301.SZ,长方集团,8,20200907,6.92,6.92,6.81,6.92,5.77,1.15,19.9307,475580,328767.151,半导体
39,300301.SZ,长方集团,10,20200908,7.7,8.3,7.15,8.3,6.92,1.38,19.9422,1985082,1571777.655,半导体
40,300185.SZ,通裕重工,5,20200909,5.63,6.46,5.63,6.04,5.38,0.66,12.2677,10873231,6758369.039,工程机械
41,000671.SZ,阳光城,2,20200910,8.0,8.17,7.81,8.17,7.43,0.74,9.9596,1010656,816478.252,区域地产
42,300883.SZ,龙利得,2,20200910,32.0,36.0,22.4,22.47,4.64,17.83,384.2672,599439,1619020.135,造纸
43,300729.SZ,乐歌股份,2,20200910,79.99,93.89,78.01,93.89,78.24,15.65,20.0026,48966,439538.181,家居用品
44,300678.SZ,中科信息,2,20200910,26.9,30.19,25.88,30.19,25.16,5.03,19.9921,214240,627785.567,软件服务
45,300658.SZ,延江股份,2,20200910,30.44,36.13,30.34,36.13,30.11,6.02,19.9934,165767,580689.841,纺织
46,300885.SZ,海昌新材,2,20200910,80.0,80.0,46.0,52.38,18.97,33.41,176.1202,125033,781652.787,机械基件
47,300882.SZ,万胜智能,2,20200910,56.75,60.0,36.66,37.83,10.33,27.5,266.2149,260826,1157411.012,电器仪表
48,600291.SH,西水股份,2,20200910,6.88,6.88,6.59,6.88,6.25,0.63,10.08,328848,225749.643,保险
49,688551.SH,科威尔,2,20200910,51.02,66.31,50.01,50.5,37.94,12.56,33.1049,127799,681621.299,专用机械
50,300157.SZ,恒泰艾普,2,20200911,5.47,6.84,5.47,6.84,5.7,1.14,20.0,1279470,827264.469,石油开采
51,300199.SZ,翰宇药业,2,20200911,7.58,9.17,7.55,9.17,7.64,1.53,20.0262,586437,524144.13,化学制药
52,300459.SZ,金科文化,2,20200911,4.13,5.14,4.13,5.14,4.28,0.86,20.0935,4009519,1880019.758,互联网
53,300569.SZ,天能重工,2,20200911,11.71,14.78,11.7,14.78,12.32,2.46,19.9675,474608,661333.45,专用机械
54,300763.SZ,锦浪科技,2,20200911,85.0,102.66,83.11,102.66,85.55,17.11,20.0,34513,328389.76,电气设备
55,300582.SZ,英飞特,2,20200911,14.7,17.52,14.65,17.52,14.6,2.92,20.0,239232,405515.142,半导体
56,300274.SZ,阳光电源,2,20200911,20.35,24.42,20.19,24.42,20.35,4.07,20.0,417329,955260.983,电气设备
57,300606.SZ,金太阳,2,20200911,24.2,29.04,24.02,29.04,24.2,4.84,20.0,146720,403073.005,矿物制品
58,300317.SZ,珈伟新能,2,20200911,4.53,5.38,4.25,5.38,4.48,0.9,20.0893,496584,243614.012,半导体
59,002378.SZ,章源钨业,2,20200911,5.56,5.89,5.35,5.89,5.35,0.54,10.0935,635884,361295.507,小金属
60,300787.SZ,海能实业,2,20200911,53.72,63.77,53.71,63.77,53.14,10.63,20.0038,89513,529061.707,通信设备
61,300863.SZ,卡倍亿,2,20200911,60.0,73.78,60.0,73.78,61.48,12.3,20.0065,38336,259861.538,汽车配件
62,300129.SZ,泰胜风能,2,20200911,6.11,7.45,6.11,7.45,6.21,1.24,19.9678,1342140,956528.779,电气设备
63,300863.SZ,卡倍亿,4,20200914,79.0,88.54,78.0,88.54,73.78,14.76,20.0054,71417,593974.177,汽车配件
64,300317.SZ,珈伟新能,4,20200914,5.7,6.46,5.7,6.46,5.38,1.08,20.0743,691107,430724.208,半导体
65,300863.SZ,卡倍亿,6,20200915,94.0,106.25,89.6,106.25,88.54,17.71,20.0023,88001,882923.464,汽车配件
66,300863.SZ,卡倍亿,8,20200916,106.25,127.5,100.01,127.5,106.25,21.25,20.0,84897,975534.739,汽车配件
67,300881.SZ,盛德鑫泰,4,20200917,47.07,51.85,44.0,51.85,43.21,8.64,19.9954,173974,857771.689,钢加工
68,300405.SZ,科隆股份,4,20200918,14.27,16.18,14.27,16.18,13.48,2.7,20.0297,668269,1032565.393,化工原料
69,600481.SH,双良节能,4,20200921,4.94,4.94,4.94,4.94,4.49,0.45,10.0223,76604,37842.712,环境保护
70,600481.SH,双良节能,5,20200922,5.12,5.43,4.72,5.43,4.94,0.49,9.919,2471557,1277652.833,环境保护
71,600481.SH,双良节能,6,20200923,5.9,5.97,5.9,5.97,5.43,0.54,9.9448,604810,359781.192,环境保护
72,603976.SH,正川股份,3,20200924,63.02,70.18,61.05,70.18,63.8,6.38,10.0,170689,1154732.016,医疗保健
73,002931.SZ,锋龙股份,3,20200925,20.04,22.39,20.04,22.37,20.35,2.02,9.9263,213085,465468.967,汽车配件
74,688595.SH,芯海科技,2,20200928,72.0,73.0,61.38,62.81,22.82,39.99,175.241,166565,1089193.617,半导体
75,688013.SH,天臣医疗,2,20200928,45.11,48.0,37.4,40.71,18.62,22.09,118.6359,135652,551351.678,医疗保健
76,600303.SH,曙光股份,2,20200928,4.48,4.61,4.46,4.61,4.19,0.42,10.0239,818393,375929.756,汽车整车
77,688585.SH,上纬新材,2,20200928,20.68,20.68,16.0,16.35,2.49,13.86,556.6265,312983,552859.01,化工原料
78,300897.SZ,山科智能,2,20200928,65.0,69.98,57.36,58.48,33.46,25.02,74.7759,85649,544487.774,电器仪表
79,300896.SZ,爱美客,2,20200928,320.0,366.2,311.0,340.1,118.27,221.83,187.5624,179389,6066478.345,医疗保健
80,300443.SZ,金雷股份,2,20200928,27.66,30.11,27.22,30.11,25.09,5.02,20.008,351689,1029609.065,专用机械
0,688595.SH,芯海科技,3,20200929,64.54,73.68,63.8,69.8,62.81,6.99,11.1288,128548,882382.806,半导体
1,300581.SZ,晨曦航空,4,20200930,24.57,28.08,23.82,28.08,23.4,4.68,20.0,251743,657258.373,航空
2,300581.SZ,晨曦航空,6,20201009,31.0,33.7,30.11,33.7,28.08,5.62,20.0142,272376,887025.223,航空
3,300581.SZ,晨曦航空,7,20201012,34.37,40.3,33.12,38.3,33.7,4.6,13.6499,343051,1238104.978,航空
4,300675.SZ,建科院,4,20201013,27.0,31.55,25.03,31.55,26.29,5.26,20.0076,286073,792332.201,建筑工程
5,300062.SZ,中能电气,4,20201013,9.95,10.63,9.8,10.63,8.86,1.77,19.9774,535247,555291.031,电气设备
6,605018.SH,长华股份,4,20201013,20.1,20.49,19.88,20.49,18.63,1.86,9.9839,61711,124217.751,汽车配件
7,300713.SZ,英可瑞,4,20201013,23.42,26.23,23.1,26.23,21.86,4.37,19.9909,234617,592398.772,电气设备
8,300722.SZ,新余国科,7,20201014,86.0,90.02,78.4,90.02,75.02,15.0,19.9947,217573,1853839.06,专用机械
9,300062.SZ,中能电气,7,20201015,13.27,15.31,12.33,14.48,12.76,1.72,13.4796,1032920,1449305.077,电气设备
10,300819.SZ,聚杰微纤,4,20201016,39.01,44.59,39.01,44.59,37.16,7.43,19.9946,167873,714021.794,化纤
11,300819.SZ,聚杰微纤,5,20201019,46.0,53.51,42.02,50.59,44.59,6.0,13.4559,177736,865568.875,化纤
12,300419.SZ,浩丰科技,4,20201020,9.88,10.37,9.77,10.37,8.64,1.73,20.0231,1214542,1246778.956,软件服务
13,300727.SZ,润禾材料,4,20201020,24.69,27.8,24.33,27.8,23.17,4.63,19.9827,177059,457033.094,化工原料
